Responsible_actor;SUMleges;Case ID;label;Aanleg (Uitvoeren werk of werkzaamheid);Bouw;Brandveilig gebruik (melding);Brandveilig gebruik (vergunning);Gebiedsbescherming;Handelen in strijd met regels RO;Inrit/Uitweg;Kap;Milieu (melding);Milieu (neutraal wijziging);Milieu (omgevingsvergunning beperkte milieutoets);Milieu (vergunning);Monument;Reclame;Sloop;Activity;monitoringResource;question;org:resource;time:timestamp;timesincemidnight;month;weekday;hour;timesincelastevent;timesincecasestart;event_nr;open_cases
4901428.0;116.79765;2838476;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_015;560464;EMPTY;560925;2010-11-04 11:17:57;677;11;3;11;737.95;13757.95;3;17
4901428.0;116.79765;2838476;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_020;560925;True;560925;2010-11-04 11:18:04;678;11;3;11;0.1166666666666666;13758.066666666668;4;17
4901428.0;116.79765;2838476;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_040;560925;False;560925;2010-11-04 11:18:12;678;11;3;11;0.1333333333333333;13758.2;5;17
4901428.0;116.79765;2838476;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_060;560925;True;560925;2010-11-04 11:18:18;678;11;3;11;0.1;13758.3;6;17
4901428.0;116.79765;2838476;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_065_1;560925;EMPTY;560925;2010-11-04 11:24:25;684;11;3;11;6.116666666666666;13764.416666666666;7;17
560925.0;0.0;2839858;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_015;560925;EMPTY;560925;2010-11-04 14:04:34;844;11;3;14;904.5666666666668;3784.5666666666666;3;17
560925.0;0.0;2839858;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_020;560925;True;560925;2010-11-04 14:04:49;844;11;3;14;0.25;3784.8166666666666;4;17
560925.0;0.0;2839858;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_040;560925;False;560925;2010-11-04 14:08:21;848;11;3;14;3.533333333333333;3788.35;5;17
560925.0;0.0;2839858;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_060;560925;True;560925;2010-11-04 14:08:26;848;11;3;14;0.0833333333333333;3788.433333333333;6;17
560925.0;0.0;2839858;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_065_1;560925;EMPTY;560925;2010-11-04 14:12:35;852;11;3;14;4.15;3792.5833333333335;7;17
560925.0;0.0;2839858;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_050;560925;True;560925;2010-11-04 14:20:58;860;11;3;14;8.383333333333333;3800.9666666666662;8;17
560925.0;0.0;2839858;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;05_EIND_010;560925;False;560925;2010-11-04 14:21:17;861;11;3;14;0.3166666666666666;3801.283333333333;9;17
560925.0;0.0;2839858;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_130;560925;False;560925;2010-11-04 14:21:29;861;11;3;14;0.2;3801.483333333333;10;17
560925.0;0.0;2839858;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_110;560925;EMPTY;560925;2010-11-04 14:21:37;861;11;3;14;0.1333333333333333;3801.616666666667;11;17
560925.0;0.0;2839858;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_100;560925;EMPTY;560925;2010-11-04 14:21:55;861;11;3;14;0.3;3801.9166666666665;12;17
4901428.0;116.79765;2838476;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_100;560925;EMPTY;560925;2010-11-04 14:23:47;863;11;3;14;179.36666666666667;13943.783333333333;8;17
4901428.0;116.79765;2838476;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_130;560925;False;560925;2010-11-04 14:24:21;864;11;3;14;0.5666666666666667;13944.35;9;17
4901428.0;116.79765;2838476;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_050;560925;True;560925;2010-11-04 14:24:28;864;11;3;14;0.1166666666666666;13944.466666666667;10;17
4901428.0;116.79765;2838476;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_110;560925;EMPTY;560925;2010-11-04 14:26:31;866;11;3;14;2.05;13946.516666666666;11;17
560925.0;0.0;2840219;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_015;560925;EMPTY;560925;2010-11-04 14:46:53;886;11;3;14;946.8833333333332;3826.883333333333;3;17
560925.0;0.0;2840219;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_020;560925;True;560925;2010-11-04 14:46:59;886;11;3;14;0.1;3826.983333333333;4;17
560925.0;0.0;2840219;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_040;560925;False;560925;2010-11-04 14:47:03;887;11;3;14;0.0666666666666666;3827.05;5;17
560925.0;0.0;2840219;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_060;560925;True;560925;2010-11-04 14:47:06;887;11;3;14;0.05;3827.1;6;17
560925.0;0.0;2840219;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_065_1;560925;EMPTY;560925;2010-11-04 14:54:36;894;11;3;14;7.5;3834.6;7;17
560925.0;0.0;2840219;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_100;560925;EMPTY;560925;2010-11-04 15:13:22;913;11;3;15;18.766666666666666;3853.366666666667;8;17
560925.0;0.0;2840219;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_130;560925;False;560925;2010-11-04 15:13:36;913;11;3;15;0.2333333333333333;3853.6;9;17
560925.0;0.0;2840219;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_050;560925;True;560925;2010-11-04 15:13:41;913;11;3;15;0.0833333333333333;3853.683333333333;10;17
560925.0;0.0;2840553;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_015;560925;EMPTY;560925;2010-11-04 15:17:29;917;11;3;15;977.4833333333332;3857.483333333333;3;17
560925.0;0.0;2840553;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_020;560925;True;560925;2010-11-04 15:17:45;917;11;3;15;0.2666666666666666;3857.75;4;17
560925.0;0.0;2840553;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_040;560925;False;560925;2010-11-04 15:17:51;917;11;3;15;0.1;3857.85;5;17
560925.0;0.0;2840553;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_060;560925;True;560925;2010-11-04 15:17:55;917;11;3;15;0.0666666666666666;3857.9166666666665;6;17
560925.0;0.0;2840553;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_065_1;560925;EMPTY;560925;2010-11-04 15:19:51;919;11;3;15;1.9333333333333331;3859.85;7;17
560925.0;0.0;2840553;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_130;560925;False;560925;2010-11-04 15:22:28;922;11;3;15;2.6166666666666667;3862.4666666666662;8;17
560925.0;0.0;2840553;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_050;560925;True;560925;2010-11-04 15:22:44;922;11;3;15;0.2666666666666666;3862.733333333333;9;17
560925.0;0.0;2840553;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_100;560925;EMPTY;560925;2010-11-04 15:22:50;922;11;3;15;0.1;3862.8333333333335;10;17
560912.0;0.0;2854000;deviant;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;01_HOOFD_010;560912;EMPTY;560912;2010-11-04 23:00:00;1380;11;3;23;0.0;0.0;1;18
560925.0;0.0;2814003;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_015;560925;EMPTY;560912;2010-11-08 10:24:43;624;11;0;10;7884.716666666666;29544.716666666667;5;18
560925.0;0.0;2814003;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_020;560925;True;560912;2010-11-08 10:24:48;624;11;0;10;0.0833333333333333;29544.8;6;18
560925.0;0.0;2814003;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_040;560925;False;560912;2010-11-08 10:24:53;624;11;0;10;0.0833333333333333;29544.88333333333;7;18
560925.0;0.0;2814003;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_060;560925;True;560912;2010-11-08 10:24:58;624;11;0;10;0.0833333333333333;29544.966666666667;8;18
560925.0;0.0;2814003;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_065_1;560925;EMPTY;560912;2010-11-08 10:25:02;625;11;0;10;0.0666666666666666;29545.033333333333;9;18
560925.0;0.0;2814003;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;06_VD_010;560925;False;560912;2010-11-08 10:25:17;625;11;0;10;0.25;29545.283333333333;10;18
560925.0;0.0;2814003;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_100;560925;EMPTY;560912;2010-11-08 10:26:31;626;11;0;10;1.2333333333333334;29546.516666666663;11;18
560925.0;0.0;2814003;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_110;560925;EMPTY;560912;2010-11-08 10:27:03;627;11;0;10;0.5333333333333333;29547.05;12;18
560925.0;0.0;2814003;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_130;560925;False;560912;2010-11-08 10:27:15;627;11;0;10;0.2;29547.25;13;18
560925.0;0.0;2814003;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_050;560925;True;560912;2010-11-08 10:27:27;627;11;0;10;0.2;29547.45;14;18
560925.0;0.0;2814003;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;05_EIND_010;560925;False;560912;2010-11-08 10:27:35;627;11;0;10;0.1333333333333333;29547.58333333333;15;18
560925.0;0.0;2814003;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_120;560925;EMPTY;560912;2010-11-08 10:27:42;627;11;0;10;0.1166666666666666;29547.7;16;18
560925.0;0.0;2814003;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_180;560925;True;560912;2010-11-08 10:27:52;627;11;0;10;0.1666666666666666;29547.866666666665;17;18
560925.0;0.0;2814003;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_190_1;560925;EMPTY;560912;2010-11-08 10:28:06;628;11;0;10;0.2333333333333333;29548.1;18;18
560925.0;0.0;2814003;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_200;560925;True;560912;2010-11-08 10:29:02;629;11;0;10;0.0;29549.033333333333;19;18
560925.0;0.0;2814003;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_205;560925;EMPTY;560912;2010-11-08 10:29:02;629;11;0;10;0.9333333333333332;29549.033333333333;20;18
560925.0;0.0;2814003;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_270;560925;False;560912;2010-11-08 10:29:11;629;11;0;10;0.15;29549.18333333333;21;18
560925.0;0.0;2814003;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_250;560925;EMPTY;560912;2010-11-08 10:29:43;629;11;0;10;0.5333333333333333;29549.716666666667;22;18
560925.0;0.0;2814003;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_260;560925;EMPTY;560912;2010-11-08 10:29:45;629;11;0;10;0.0333333333333333;29549.75;23;18
560925.0;0.0;2814003;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;09_AH_I_010;560925;False;560912;2010-11-08 10:29:53;629;11;0;10;0.1333333333333333;29549.88333333333;24;18
560925.0;0.0;2814003;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_370;560925;EMPTY;560912;2010-11-08 10:29:57;629;11;0;10;0.0;29549.95;25;18
560925.0;0.0;2814003;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_375;560925;EMPTY;560912;2010-11-08 10:29:57;629;11;0;10;0.0666666666666666;29549.95;26;18
560925.0;0.0;2814003;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_380;560925;False;560912;2010-11-08 10:30:03;630;11;0;10;0.1;29550.05;27;18
560925.0;0.0;2814003;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_430;560925;False;560912;2010-11-08 10:30:20;630;11;0;10;0.2833333333333333;29550.33333333333;28;18
560925.0;0.0;2814003;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_470;560925;False;560912;2010-11-08 10:30:26;630;11;0;10;0.1;29550.43333333333;29;18
560925.0;0.0;2814003;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_480;560925;False;560912;2010-11-08 10:30:31;630;11;0;10;0.0833333333333333;29550.516666666663;30;18
560925.0;0.0;2814003;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_490_1;560925;EMPTY;560912;2010-11-08 10:30:32;630;11;0;10;0.0166666666666666;29550.533333333333;31;18
560925.0;0.0;2814003;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_490_2;560925;EMPTY;560912;2010-11-08 10:30:42;630;11;0;10;0.1666666666666666;29550.7;32;18
560925.0;0.0;2814003;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_500;560925;42;560912;2010-11-08 10:31:21;631;11;0;10;0.65;29551.35;33;18
560925.0;0.0;2814003;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_510_1;560925;EMPTY;560912;2010-11-08 10:31:30;631;11;0;10;0.15;29551.5;34;18
560925.0;0.0;2814003;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_520;560925;EMPTY;560912;2010-11-08 10:34:50;634;11;0;10;3.333333333333333;29554.83333333333;35;18
560464.0;4550.379;2857143;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_010;560925;EMPTY;560925;2010-11-08 23:00:00;1380;11;0;23;0.0;0.0;1;19
4901428.0;3996.7473;2851738;regular;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_065_2;560912;EMPTY;560912;2010-11-08 23:00:00;1380;11;0;23;7200.0;7200.0;2;19
4901428.0;4719.4175;2852274;regular;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_065_2;560912;EMPTY;560912;2010-11-08 23:00:00;1380;11;0;23;7200.0;7200.0;2;19
560912.0;0.0;2854000;deviant;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;01_HOOFD_065_2;560912;EMPTY;560912;2010-11-08 23:00:00;1380;11;0;23;5760.0;5760.0;3;19
560912.0;0.0;2854000;deviant;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;01_HOOFD_190_2;560912;EMPTY;560881;2010-11-08 23:00:00;1380;11;0;23;0.0;5760.0;2;19
560925.0;0.0;2814003;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_490_3;560925;EMPTY;560912;2010-11-08 23:00:00;1380;11;0;23;745.1666666666666;30300.0;36;19
560872.0;0.0;2883285;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_490_3;560872;EMPTY;560872;2010-11-08 23:00:00;1380;11;0;23;27420.0;30300.0;3;19
4901428.0;3996.7473;2851738;regular;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_015;560464;EMPTY;560912;2010-11-09 10:33:45;633;11;1;10;693.75;7893.75;3;19
4901428.0;3996.7473;2851738;regular;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_020;560912;True;560912;2010-11-09 10:33:56;633;11;1;10;0.1833333333333333;7893.933333333333;4;19
4901428.0;3996.7473;2851738;regular;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_040;560912;False;560912;2010-11-09 10:34:02;634;11;1;10;0.1;7894.033333333334;5;19
4901428.0;3996.7473;2851738;regular;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_060;560912;True;560912;2010-11-09 10:34:26;634;11;1;10;0.4;7894.433333333333;6;19
4901428.0;3996.7473;2851738;regular;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_065_1;560912;EMPTY;560912;2010-11-09 10:37:06;637;11;1;10;2.6666666666666665;7897.1;7;19
4901428.0;3996.7473;2851738;regular;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_100;560912;EMPTY;560912;2010-11-09 10:44:28;644;11;1;10;7.366666666666666;7904.466666666666;8;19
4901428.0;4719.4175;2852274;regular;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_015;560464;EMPTY;560912;2010-11-09 11:23:50;683;11;1;11;743.8333333333334;7943.833333333333;3;19
4901428.0;4719.4175;2852274;regular;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_020;560912;True;560912;2010-11-09 11:23:59;683;11;1;11;0.15;7943.983333333334;4;19
4901428.0;4719.4175;2852274;regular;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_040;560912;False;560912;2010-11-09 11:24:05;684;11;1;11;0.1;7944.083333333333;5;19
4901428.0;4719.4175;2852274;regular;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_060;560912;True;560912;2010-11-09 11:24:12;684;11;1;11;0.1166666666666666;7944.2;6;19
4901428.0;4719.4175;2852274;regular;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_065_1;560912;EMPTY;560912;2010-11-09 11:28:55;688;11;1;11;4.716666666666667;7948.916666666667;7;19
4901428.0;4719.4175;2852274;regular;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_100;560912;EMPTY;560912;2010-11-09 11:41:54;701;11;1;11;12.983333333333333;7961.9;8;19
560912.0;0.0;2854000;deviant;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;01_HOOFD_015;560912;EMPTY;560912;2010-11-09 13:29:11;809;11;1;13;869.1833333333333;6629.183333333333;4;19
560912.0;0.0;2854000;deviant;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;01_HOOFD_020;560912;True;560912;2010-11-09 13:29:19;809;11;1;13;0.1333333333333333;6629.316666666667;5;19
560912.0;0.0;2854000;deviant;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;01_HOOFD_040;560912;False;560912;2010-11-09 13:29:24;809;11;1;13;0.0833333333333333;6629.4;6;19
560912.0;0.0;2854000;deviant;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;01_HOOFD_060;560912;True;560912;2010-11-09 13:29:30;809;11;1;13;0.1;6629.5;7;19
560912.0;0.0;2854000;deviant;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;01_HOOFD_065_1;560912;EMPTY;560912;2010-11-09 13:32:08;812;11;1;13;2.6333333333333333;6632.133333333333;8;19
560912.0;0.0;2854000;deviant;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;01_HOOFD_100;560912;EMPTY;560912;2010-11-09 13:33:45;813;11;1;13;1.6166666666666667;6633.75;9;19
4901428.0;116.79765;2830183;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_100;560925;EMPTY;560925;2010-11-09 23:00:00;1380;11;1;23;10614.516666666666;27420.0;9;19
560912.0;116.79765;2831567;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_100;560912;EMPTY;560912;2010-11-09 23:00:00;1380;11;1;23;10649.716666666667;23100.0;9;19
4901428.0;116.79765;2833073;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_100;560912;EMPTY;560912;2010-11-09 23:00:00;1380;11;1;23;10624.566666666668;23100.0;9;19
560912.0;0.0;2866083;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_010;560872;EMPTY;560872;2010-11-10 23:00:00;1380;11;2;23;0.0;0.0;1;20
560464.0;4550.379;2857143;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_065_2;560925;EMPTY;560925;2010-11-10 23:00:00;1380;11;2;23;2880.0;2880.0;2;20
560464.0;4550.379;2857143;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_015;560464;EMPTY;560925;2010-11-11 08:36:32;516;11;3;8;576.5333333333333;3456.5333333333333;3;20
560464.0;4550.379;2857143;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_020;560925;True;560925;2010-11-11 08:36:43;516;11;3;8;0.1833333333333333;3456.7166666666667;4;20
560464.0;4550.379;2857143;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_040;560925;False;560925;2010-11-11 08:36:48;516;11;3;8;0.0833333333333333;3456.8;5;20
560464.0;4550.379;2857143;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_060;560925;True;560925;2010-11-11 08:36:52;516;11;3;8;0.0666666666666666;3456.866666666667;6;20
560464.0;4550.379;2857143;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_065_1;560925;EMPTY;560925;2010-11-11 08:41:30;521;11;3;8;4.633333333333334;3461.5;7;20
4901428.0;116.79765;2868276;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_010;560872;EMPTY;560872;2010-11-11 23:00:00;1380;11;3;23;0.0;0.0;1;21
4901428.0;241.3256;2868714;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_010;560872;EMPTY;560872;2010-11-14 23:00:00;1380;11;6;23;0.0;0.0;1;22
560872.0;0.0;2883285;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_190_2;560872;EMPTY;560872;2010-11-14 23:00:00;1380;11;6;23;8640.0;38940.0;5;22
560925.0;0.0;2814003;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_510_2;560925;EMPTY;560912;2010-11-14 23:00:00;1380;11;6;23;8640.0;38940.0;37;22
560872.0;0.0;2883285;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_510_2;560872;EMPTY;560872;2010-11-14 23:00:00;1380;11;6;23;0.0;38940.0;4;22
4901428.0;116.79765;2782209;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_110;560925;EMPTY;560890;2010-11-15 08:03:28;483;11;0;8;27963.466666666667;58203.46666666667;11;22
4901428.0;116.79765;2782209;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_130;560925;False;560890;2010-11-15 08:04:27;484;11;0;8;0.9833333333333332;58204.45;12;22
4901428.0;116.79765;2782209;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;05_EIND_010;560925;False;560890;2010-11-15 08:04:43;484;11;0;8;0.2666666666666666;58204.71666666667;13;22
4901428.0;116.79765;2782209;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;06_VD_010;560925;False;560890;2010-11-15 08:05:04;485;11;0;8;0.35;58205.066666666666;14;22
4901428.0;116.79765;2782209;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_120;560925;EMPTY;560890;2010-11-15 08:20:23;500;11;0;8;15.316666666666666;58220.38333333333;15;22
4901428.0;116.79765;2782209;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_180;560925;True;560890;2010-11-15 10:47:28;647;11;0;10;147.08333333333334;58367.46666666667;16;22
4901428.0;116.79765;2782209;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_190_1;560925;EMPTY;560890;2010-11-15 10:53:09;653;11;0;10;5.683333333333334;58373.15;17;22
4901428.0;116.79765;2782209;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_200;560925;True;560890;2010-11-15 10:54:18;654;11;0;10;1.15;58374.3;18;22
4901428.0;116.79765;2782209;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_205;4901428;EMPTY;560890;2010-11-15 10:54:19;654;11;0;10;0.0166666666666666;58374.316666666666;19;22
4901428.0;116.79765;2782209;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_270;560925;False;560890;2010-11-15 10:54:26;654;11;0;10;0.1166666666666666;58374.43333333333;20;22
4901428.0;116.79765;2782209;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_250;560925;EMPTY;560890;2010-11-15 10:54:34;654;11;0;10;0.1333333333333333;58374.566666666666;21;22
4901428.0;116.79765;2782209;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_260;560925;EMPTY;560890;2010-11-15 10:54:39;654;11;0;10;0.0833333333333333;58374.65;22;22
4901428.0;116.79765;2782209;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;09_AH_I_010;560925;False;560890;2010-11-15 10:55:18;655;11;0;10;0.65;58375.3;23;22
4901428.0;116.79765;2782209;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_370;560925;EMPTY;560890;2010-11-15 10:56:17;656;11;0;10;0.9833333333333332;58376.28333333333;24;22
4901428.0;116.79765;2782209;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_375;4901428;EMPTY;560890;2010-11-15 10:56:18;656;11;0;10;0.0166666666666666;58376.3;25;22
4901428.0;116.79765;2782209;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_380;560925;False;560890;2010-11-15 10:56:23;656;11;0;10;0.0833333333333333;58376.38333333333;26;22
4901428.0;116.79765;2782209;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_430;560925;False;560890;2010-11-15 11:06:58;666;11;0;11;10.583333333333334;58386.96666666667;27;22
4901428.0;116.79765;2782209;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_470;560925;False;560890;2010-11-15 11:07:03;667;11;0;11;0.0833333333333333;58387.05;28;22
4901428.0;116.79765;2782209;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_480;560925;False;560890;2010-11-15 11:07:07;667;11;0;11;0.0666666666666666;58387.11666666667;29;22
4901428.0;116.79765;2782209;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_490_1;4901428;EMPTY;560890;2010-11-15 11:07:09;667;11;0;11;0.0333333333333333;58387.15;30;22
4901428.0;116.79765;2782209;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_490_2;560925;EMPTY;560890;2010-11-15 11:20:39;680;11;0;11;13.5;58400.65;31;22
560950.0;0.0;2871542;regular;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_010;560872;EMPTY;560872;2010-11-15 23:00:00;1380;11;0;23;0.0;0.0;1;24
